identificador,precio_lici,precio_adj_sin_imp,tipo_cont,tipo_pro
7034135,41000.0,35650.0,Suministros,Abierto simplificado
7034136,131010.0,42192.0,Suministros,Abierto simplificado
7034137,98400.0,44700.0,Servicios,Abierto simplificado
7034138,325680.53,201293.38,Obras,Abierto
7034140,204782.6,190000.0,Suministros,Abierto
7034144,16000.0,8000.0,Servicios,Abierto simplificado
7034146,104985.0,29745.75,Servicios,Abierto
7034148,35500.0,3240.0,Servicios,Abierto simplificado
7034151,174060.33,119005.05,Obras,Abierto simplificado
7034152,160000.0,157978.5,Suministros,Abierto
7034153,36134.4,7408.0,Suministros,Abierto simplificado
7034154,46553.18,46012.0,Obras,Abierto
7034155,18240.0,6630.0,Servicios,Abierto
7034156,70367.27,37710.88,Obras,Abierto
7034157,151690.17,136369.46,Obras,Abierto
7034160,148066.79,131483.31,Obras,Abierto
7034161,40680.26,29924.39,Suministros,Abierto
7034162,8000.0,8000.0,Suministros,Abierto simplificado
7034164,6000.0,6000.0,Suministros,Abierto simplificado
7034166,31200.0,23400.0,Servicios,Abierto
7034167,212800.0,170240.0,Servicios,Abierto
7034169,297248.27,200345.33,Obras,Abierto simplificado
7034170,16302.48,13252.29,Obras,Abierto simplificado
7034180,96814.75,66182.56,Obras,Abierto simplificado
7034181,68950.0,56777.07,Suministros,Abierto simplificado
7034182,27500.0,5500.0,Servicios,Abierto simplificado
7034185,29000.0,14500.0,Servicios,Abierto simplificado
7034187,85000.0,84000.0,Suministros,Abierto simplificado
7034190,27190.08,23076.22,Obras,Abierto simplificado
7034191,96000.0,31210.0,Servicios,Abierto
7034193,141861.78,97657.65,Obras,Abierto simplificado
7034195,55206.6,10490.0,Servicios,Abierto simplificado
7034196,28099.17,26900.0,Obras,Abierto simplificado
7034200,15958.68,15033.06,Obras,Abierto simplificado
7034203,82517.76,67000.0,Servicios,Abierto
7034205,6225.49,4641.75,Suministros,Abierto simplificado
7034210,20000.0,4000.0,Servicios,Abierto
7034211,179200.0,70.0,Servicios,Abierto
7034212,345049.59,13.1,Servicios,Abierto
7034213,300000.0,300000.0,Obras,Abierto
7034214,41051.53,33825.0,Obras,Abierto simplificado
7034215,17355.37,15236.28,Obras,Abierto simplificado
7034216,27150.0,9256.2,Servicios,Abierto simplificado
7034218,19515.7,17100.0,Obras,Abierto simplificado
7034219,20000.0,6462.1,Servicios,Abierto simplificado
7034220,37466.68,31042.33,Suministros,Abierto simplificado
7034221,7700.0,3160.0,Suministros,Abierto simplificado
7034223,177879.71,134530.43,Obras,Abierto simplificado
7034225,16090.91,14441.32,Obras,Abierto simplificado
7034227,153922.49,139320.42,Suministros,Abierto
7034228,127115.2,13202.3,Servicios,Abierto
7034229,16368.6,16100.0,Obras,Abierto simplificado
7034231,40000.0,32000.0,Suministros,Abierto simplificado
7034233,108753.65,96453.04,Obras,Abierto simplificado
7034234,36660.9,36660.9,Servicios,Abierto
7034241,140495.87,138900.0,Obras,Abierto
7034244,61973.55,57516.0,Obras,Abierto
7034246,99027.52,44973.31,Servicios,Abierto simplificado
7034248,20757.6,3941.5200000000004,Servicios,Abierto simplificado
7034249,46800.0,17401.52,Servicios,Abierto simplificado
7034250,24888.0,33.09,Suministros,Abierto simplificado
7034254,540175.5,360117.0,Servicios,Abierto
7034255,10000.0,5950.0,Servicios,Abierto simplificado
7034261,24506.12,17148.38,Suministros,Abierto simplificado
7034264,153701.93,17.78,Servicios,Abierto
7034265,6698.14,6698.0,Suministros,Abierto simplificado
7034268,26899.75,21636.0,Suministros,Abierto simplificado
7034269,27568.78,27500.0,Obras,Abierto simplificado
7034271,17355.38,13845.0,Obras,Abierto simplificado
7034275,19834.72,19594.5,Obras,Abierto simplificado
7034276,79339.2,73920.0,Servicios,Abierto
7034277,186133.08,186133.08,Servicios,Abierto
7034278,28307.2,8854.39,Servicios,Abierto
7034280,70087.82,44588.85,Servicios,Abierto simplificado
7034282,37717.6,27652.670000000002,Suministros,Abierto simplificado
7034283,151680.0,146112.0,Suministros,Abierto
7034284,34995.0,24258.65,Servicios,Abierto simplificado
7034285,42148.76,30999.0,Obras,Abierto simplificado
7034286,54840.0,40530.83,Servicios,Abierto
7034291,496759.68,280731.6,Servicios,Abierto
7034294,99000.0,79200.0,Servicios,Abierto
7034295,72000.0,62250.0,Obras,Abierto simplificado
7034296,154710.74,128500.0,Obras,Abierto simplificado
7034298,312250.0,249539.13,Servicios,Abierto
7034299,17768.6,9772.73,Servicios,Abierto simplificado
7034304,90000.0,61920.0,Servicios,Abierto
7034312,24793.39,20400.0,Obras,Abierto simplificado
7034314,351058.7,206500.0,Servicios,Abierto
7034318,207868.05,161471.9,Obras,Abierto simplificado
7034319,24793.39,23800.0,Obras,Abierto simplificado
7034321,28383.0,6145.75,Servicios,Abierto
7034329,129892.84,93534.69,Obras,Abierto simplificado
7034331,48094.2,13861.0,Suministros,Abierto simplificado
7034333,17355.36,15018.5,Obras,Abierto simplificado
7034337,30943.36,26379.21,Obras,Abierto simplificado
7034341,52380.0,36158.72,Servicios,Abierto simplificado
7034342,120000.0,92538.93,Servicios,Abierto
7034344,162702.19,108462.0,Obras,Abierto simplificado
7034346,12060.0,6029.58,Servicios,Abierto
7034347,138063.84,79897.0,Servicios,Abierto
7034348,84000.0,52569.0,Servicios,Abierto
7034349,35820.0,23880.0,Servicios,Abierto simplificado
7034351,158881.26,130282.63,Obras,Abierto simplificado
7034352,208262.64,208262.64,Obras,Abierto simplificado
7034353,95000.0,32000.0,Servicios,Abierto simplificado
7034354,11100.0,8935.5,Suministros,Abierto simplificado
7034356,6550.0,2951.35,Suministros,Abierto
7034360,145000.0,143582.5,Suministros,Abierto
7034361,71250.0,71250.0,Servicios,Abierto simplificado
7034362,91000.06,76440.0,Servicios,Abierto simplificado
7034373,432000.0,360000.0,Servicios,Abierto
7034375,35000.0,35000.0,Suministros,Abierto simplificado
7034376,19919.36,17520.0,Servicios,Abierto
7034381,111107.49,92441.43,Obras,Abierto simplificado
7034384,28919.08,28919.079999999998,Suministros,Abierto simplificado
7034385,24664.12,16999.0,Suministros,Abierto simplificado
7034387,16198.35,15709.2,Servicios,Abierto simplificado
7034694,58000.0,49190.0,Servicios,Abierto simplificado
7034696,32000.0,23900.0,Servicios,Abierto
7034697,409934.2,8.0,Suministros,Abierto
7034698,31200.0,25272.0,Suministros,Abierto simplificado
7034699,14000.0,12473.650000000001,Servicios,Abierto simplificado
7034700,61983.48,29000.0,Servicios,Abierto
7035014,269850.0,76131.5,Servicios,Abierto
7039322,94792.4,74639.53,Obras,Abierto simplificado
7039329,41322.31,39628.1,Obras,Abierto simplificado
7039331,20700.0,9315.0,Servicios,Abierto simplificado
7039372,268595.04,261530.99,Obras,Abierto
7039374,169421.5,152479.35,Servicios,Abierto
7039375,235537.2,208850.83,Obras,Abierto
7039377,83199.47,40000.0,Servicios,Abierto simplificado
7039380,58661.57,54249.81,Servicios,Abierto simplificado
7039384,212430.0,167816.0,Servicios,Abierto
7039385,70000.0,54950.0,Suministros,Abierto simplificado
7039387,15614.5,14.18,Suministros,Abierto simplificado
7039388,27930.0,27930.0,Suministros,Abierto simplificado
7039389,17890.07,16464.98,Suministros,Abierto simplificado
7039393,52892.0,48000.0,Suministros,Abierto simplificado
7039394,47502.2,36330.0,Obras,Abierto simplificado
7039395,8640.0,7200.0,Servicios,Abierto simplificado
7039396,67501.9,63790.0,Obras,Abierto
7039398,52055.0,43680.0,Suministros,Abierto simplificado
7039399,178745.21,114396.93,Obras,Abierto simplificado
7039403,27000.0,21500.0,Servicios,Abierto simplificado
7039405,9792.15,9321.73,Obras,Abierto simplificado
7039406,33050.0,16745.44,Suministros,Abierto simplificado
7039408,34950.0,21664.5,Suministros,Abierto simplificado
7039409,10920.0,5448.0,Servicios,Abierto simplificado
7039410,9500.0,913.5,Suministros,Abierto simplificado
7039411,192076.09,188511.28,Obras,Abierto simplificado
7039413,72000.0,54953.27,Obras,Abierto simplificado
7039425,131725.47,47333.34,Suministros,Abierto simplificado
7039431,10474.88,3432.0,Servicios,Abierto simplificado
7039436,40000.0,28860.0,Servicios,Abierto simplificado
7039437,81305.6,73727.43,Suministros,Abierto
7039439,131941.54,119976.5,Obras,Abierto simplificado
7039442,20814.0,9923.86,Suministros,Abierto simplificado
7039443,34952.0,19469.76,Suministros,Abierto simplificado
7039446,72000.0,57834.0,Servicios,Abierto
7039447,132000.0,88034.16,Servicios,Abierto
7039449,24000.0,6000.0,Servicios,Abierto simplificado
7039450,85103.62,62125.65,Obras,Abierto simplificado
7039452,382959.21,234378.93,Obras,Abierto simplificado
7039453,99896.82,67500.0,Servicios,Abierto simplificado
7039456,34710.72,5785.12,Suministros,Abierto simplificado
7039457,193168.84,136476.23,Obras,Abierto
7039459,59400.0,39525.0,Servicios,Abierto simplificado
7039460,268437.67,217380.83,Obras,Abierto simplificado
7039461,14850.0,8827.75,Servicios,Abierto simplificado
7039473,25000.0,15960.0,Suministros,Abierto simplificado
7039477,21369.6,19177.2,Servicios,Abierto simplificado
7039479,99645.0,70942.04,Obras,Abierto simplificado
7039483,14037.0,12240.0,Servicios,Abierto simplificado
7039484,12000.0,9454.43,Servicios,Abierto simplificado
7039485,45550.0,44990.0,Suministros,Abierto simplificado
7039492,204000.0,192397.5,Servicios,Abierto
7039493,38204.16,11595.0,Servicios,Abierto simplificado
7039497,130320.04,28670.0,Servicios,Abierto
7039501,165725.65,110522.44,Obras,Abierto simplificado
7039504,45123.97,44672.73,Servicios,Abierto
7039505,53025.76,47722.5,Obras,Abierto simplificado
7039508,29631.0,7140.0,Servicios,Abierto simplificado
7039509,79200.0,64946.77,Obras,Abierto
7039512,25600.0,12800.0,Servicios,Abierto simplificado
7039515,296134.67,254505.65000000002,Obras,Abierto simplificado
7039520,13800.0,13800.0,Servicios,Abierto
7039522,6600.0,3000.0,Servicios,Abierto
7039527,49780.0,24889.24,Servicios,Abierto simplificado
7039531,446061.77,311083.48,Obras,Abierto simplificado
7039534,48450.0,48450.0,Servicios,Abierto
7039535,15702.48,15702.48,Servicios,Abierto simplificado
7039536,12500.0,860.0,Servicios,Abierto simplificado
7039538,321676.4,247658.65,Obras,Abierto simplificado
7039539,111300.0,11840.4,Servicios,Abierto
7039541,149479.85,149479.85,Obras,Abierto simplificado
7039542,62800.0,41580.0,Servicios,Abierto
7039543,25000.0,2500.0,Servicios,Abierto simplificado
7039544,339983.71,238566.57,Obras,Abierto simplificado
7039546,90853.54,58910.59,Obras,Abierto simplificado
7039548,120000.0,119800.0,Suministros,Abierto simplificado
7039550,42000.0,34350.0,Servicios,Abierto simplificado
7039551,42840.0,35000.0,Obras,Abierto simplificado
7039552,330578.51,285950.41,Obras,Abierto simplificado
7039554,34900.0,5500.0,Servicios,Abierto simplificado
7039558,133940.0,53075.4,Servicios,Abierto
7039565,19495.76,17053.94,Suministros,Abierto simplificado
7039569,49000.0,48800.0,Servicios,Abierto simplificado
7039571,86000.0,12000.0,Servicios,Abierto simplificado
7039573,21624.0,8120.0,Suministros,Abierto
7039575,197940.0,0.37,Suministros,Abierto
7039576,25476.0,25476.0,Servicios,Abierto simplificado
7039577,59996.0,6899.0,Servicios,Abierto
7039580,9917.36,9409.2,Suministros,Abierto simplificado
7039586,5785.12,2850.0,Suministros,Abierto simplificado
7039588,268747.13,181108.69,Obras,Abierto simplificado
7039589,172944.41,125110.0,Obras,Abierto simplificado
7039593,41972.65,35888.25,Obras,Abierto simplificado
7039595,73021.68,71397.62,Obras,Abierto simplificado
7039596,24128.09,24128.09,Servicios,Abierto simplificado
7039598,197910.39,133292.65,Obras,Abierto simplificado
7039600,17600.0,8000.0,Servicios,Abierto
7039601,6600.0,3080.0,Servicios,Abierto
7039603,59950.0,59950.0,Servicios,Abierto simplificado
7039605,33000.0,25494.0,Suministros,Abierto simplificado
7039606,330578.51,288925.62,Obras,Abierto simplificado
7039607,59999.99,12.75,Servicios,Abierto simplificado
7039608,35000.0,26000.0,Servicios,Abierto
7039609,65318.4,21772.8,Servicios,Abierto
7039612,10000.0,8925.0,Servicios,Abierto simplificado
7039613,21000.0,15750.0,Servicios,Abierto
7039616,256198.32,199821.47,Suministros,Abierto
7039617,11256.0,5626.2,Servicios,Abierto
7039618,5990.0,5795.0,Servicios,Abierto simplificado
7039619,43624.0,43624.0,Servicios,Abierto simplificado
7039621,289232.6,287756.1,Obras,Abierto simplificado
7039622,69472.0,69400.0,Suministros,Abierto simplificado
7039623,121153.83,24519.23,Suministros,Abierto simplificado
7039628,51172.0,4872.0,Servicios,Abierto simplificado
7039630,334021.95,273631.84,Obras,Abierto simplificado
7039633,66000.0,31800.0,Servicios,Abierto simplificado
7039634,82400.0,33900.0,Servicios,Abierto simplificado
7039637,49632.0,40005.0,Servicios,Abierto simplificado
7039638,19800.0,17600.0,Servicios,Abierto simplificado
7039640,99645.0,55998.79,Obras,Abierto simplificado
7039645,274409.84,191263.66,Obras,Abierto simplificado
7039649,250000.0,249999.0,Suministros,Abierto
7039650,24794.63,16519.17,Suministros,Abierto simplificado
7039656,79620.0,26350.52,Suministros,Abierto simplificado
7039659,70443.75,70332.0,Suministros,Abierto simplificado
7039660,32243.0,30000.0,Servicios,Abierto simplificado
7039661,58744.63,53589.0,Obras,Abierto simplificado
7039662,34958.68,9146.4,Servicios,Abierto simplificado
7039667,22930.04,18679.75,Servicios,Abierto simplificado
7039670,25062.5,14500.0,Suministros,Abierto simplificado
7039671,97500.0,77000.0,Servicios,Abierto
7039672,105000.0,0.42000000000000004,Suministros,Abierto simplificado
7039673,115400.0,88689.48,Suministros,Abierto
7039676,52000.0,49220.0,Suministros,Abierto simplificado
7039677,59800.0,22.01,Servicios,Abierto simplificado
7039681,375000.0,47760.88,Suministros,Abierto
7040544,49586.78,46859.51,Servicios,Abierto simplificado
7040547,50000.0,15450.0,Servicios,Abierto simplificado
7040548,120247.93,102210.74,Suministros,Abierto
7040549,94986.51,78501.25,Obras,Abierto
7040551,34710.72,11570.25,Suministros,Abierto simplificado
7043928,71200.0,29361.0,Servicios,Abierto
7043930,57000.0,45000.0,Suministros,Abierto simplificado
7043931,14988.75,14988.75,Suministros,Abierto
7044155,18000.0,4740.0,Suministros,Abierto simplificado
7044160,85300.0,69116.0,Servicios,Abierto simplificado
7044161,21200.0,10590.0,Servicios,Abierto simplificado
7044162,214876.03,209000.0,Obras,Abierto simplificado
7044165,154925.95,69433.96,Obras,Abierto simplificado
7044170,91000.0,90990.0,Suministros,Abierto
7044171,56386.89,32553.68,Servicios,Abierto simplificado
7044172,213408.0,162268.0,Servicios,Abierto
7044174,178512.4,74380.17,Servicios,Abierto
7044176,65600.0,32000.0,Suministros,Abierto simplificado
7044177,517242.22,202996.05,Servicios,Abierto
7044181,13200.0,6480.0,Servicios,Abierto simplificado
7044184,168480.0,62400.0,Suministros,Abierto
7044185,193181.8,38636.36,Servicios,Abierto
7044186,181555.34,170285.07,Obras,Abierto
7044189,74999.99,52809.9,Obras,Abierto simplificado
7044190,18312.85,16655.879999999997,Servicios,Abierto simplificado
7044191,69600.0,24897.57,Servicios,Abierto
7044192,34970.0,29940.0,Servicios,Abierto simplificado
7044195,193680.1,164434.4,Obras,Abierto simplificado
7044196,78300.0,15740.0,Servicios,Abierto simplificado
7044198,33826.57,24795.0,Suministros,Abierto simplificado
7044205,132000.0,55699.44,Servicios,Abierto simplificado
7044207,23672.0,2624.0,Servicios,Abierto
7044208,65000.0,60000.0,Servicios,Abierto
7044209,315088.26,130700.91,Servicios,Abierto
7044216,55474.4,52219.69,Obras,Abierto simplificado
7044219,9500.0,1790.0,Servicios,Abierto simplificado
7044221,219706.94,101752.39,Servicios,Abierto
7044228,11456.64,11.39,Servicios,Abierto simplificado
7044234,166337.0,166337.0,Servicios,Abierto
7044236,50976.69,45200.0,Obras,Abierto simplificado
7044237,73036.0,65700.0,Suministros,Abierto simplificado
7044238,216162.46,180506.72,Obras,Abierto simplificado
7044240,193524.36,175579.54,Obras,Abierto
7044242,6170.36,4940.0599999999995,Suministros,Abierto simplificado
7044243,9000.0,7881.0,Suministros,Abierto simplificado
7044244,186246.18,123490.0,Servicios,Abierto
7044245,30000.0,14962.5,Suministros,Abierto
7044249,37459.62,37459.62,Suministros,Abierto
7044251,208897.0,163953.84,Suministros,Abierto
7044255,23400.0,16146.0,Servicios,Abierto simplificado
7044256,159360.0,140075.0,Suministros,Abierto
7044264,20661.16,20661.16,Servicios,Abierto simplificado
7044266,28000.0,12945.0,Servicios,Abierto simplificado
7044270,185950.41,61984.0,Servicios,Abierto
7044271,123900.0,76000.0,Suministros,Abierto simplificado
7044279,36000.0,23485.0,Servicios,Abierto simplificado
7044281,53884.39,48652.22,Obras,Abierto
7044283,351432.0,115350.0,Servicios,Abierto
7044289,70000.0,23688.0,Servicios,Abierto
7044295,6850.0,5822.5,Servicios,Abierto simplificado
7044296,16071.42,16000.0,Servicios,Abierto simplificado
7044297,43550.0,20667.5,Servicios,Abierto simplificado
7044299,40282.0,20141.0,Servicios,Abierto
7044300,140800.0,126500.0,Servicios,Abierto
7044301,197499.55,197499.55,Servicios,Abierto
7044302,13773.0,2754.6,Servicios,Abierto simplificado
7044304,16716.2,8358.1,Servicios,Abierto
7044307,23396.54,20426.56,Obras,Abierto simplificado
7044308,66100.0,39000.0,Servicios,Abierto
7044309,104000.0,72960.0,Servicios,Abierto simplificado
7044312,16300.6,8150.3,Servicios,Abierto
7044313,19600.0,9800.0,Servicios,Abierto simplificado
7044314,8264.46,8264.46,Servicios,Abierto simplificado
7044316,52242.09,19333.87,Servicios,Abierto simplificado
7044319,450000.0,99990.0,Servicios,Abierto
7044321,39600.0,1548.0,Servicios,Abierto simplificado
7044322,276932.33,275547.67,Servicios,Abierto
7044323,23176.04,11588.02,Servicios,Abierto
7044327,139447.47,71388.56,Suministros,Abierto
7044328,23000.0,13290.0,Servicios,Abierto
7044329,11407.5,10171.06,Servicios,Abierto simplificado
7044330,31800.0,17172.0,Servicios,Abierto simplificado
7044331,522613.62,348409.08,Servicios,Abierto
7044332,459813.08,297150.1,Obras,Abierto simplificado
7044335,192000.0,141000.0,Suministros,Abierto
7044337,75000.0,69200.0,Obras,Abierto simplificado
7044338,94875.6,87005.21,Servicios,Abierto simplificado
7044340,24000.0,5000.0,Servicios,Abierto simplificado
7044341,176677.05,35335.41,Servicios,Abierto
7044343,139500.0,139500.0,Servicios,Abierto
7044345,477594.76,282576.9,Obras,Abierto
7044349,175939.2,173436.0,Suministros,Abierto
7044353,347107.43,347107.43,Obras,Abierto
7044354,69421.48,36935.0,Suministros,Abierto simplificado
7044356,59216.8,48994.34,Suministros,Abierto
7044361,13200.0,52.89,Servicios,Abierto simplificado
7044362,35000.0,35.0,Servicios,Abierto
7044365,166891.12,70238.67,Servicios,Abierto
7044366,75600.0,63000.0,Suministros,Abierto simplificado
7044371,349979.98,283483.79,Obras,Abierto simplificado
7044372,300000.0,48000.0,Servicios,Abierto
7044373,76800.0,38400.0,Servicios,Abierto simplificado
7044378,18500.0,15000.0,Servicios,Abierto
7044386,96278.45,96278.45,Obras,Abierto
7044387,18000.0,9000.0,Servicios,Abierto simplificado
7044389,49586.78,42555.55,Servicios,Abierto simplificado
7044393,192192.0,104832.0,Servicios,Abierto
7044394,85403.5,37198.68,Servicios,Abierto simplificado
7044401,80518.68,60000.0,Servicios,Abierto
7044402,23000.0,11400.0,Servicios,Abierto
7044411,60102.0,30000.0,Servicios,Abierto simplificado
7044412,513076.44,204000.0,Servicios,Abierto
7044417,484132.21,333884.28,Servicios,Abierto
7044421,37885.26,33995.0,Servicios,Abierto simplificado
